Budget,Total demand,K,Penalty coefficient,Capacity upperbound,Total Setup Cost,Avg Station Distance,Subway Station Count,Subway Avg Capacity,Non-Subway Station Count,Non-Subway Avg Capacity,Bike Utilization,Bike Only Flow,Bike PT Flow,Walk PT Flow,Avg Travel Time by Bike Only Mode,Avg Travel Time by Bike PT Mode,Avg Travel Time by Walk PT  Mode,Demand Satisfaction Rate,Primary Path Usage Rate
10000,5000,2,0.1,10,10000.0,3.956940499382767,7,10.0,22,5.363636363636363,2.9885057471264367,183.0,337.0,93.0,7.255311144451218,16.214442831235896,9.18579182979576,0.1226,0.9771615008156607
