Budget,Total demand,K,Penalty coefficient,Capacity upperbound,Total Setup Cost,Avg Station Distance,Subway Station Count,Subway Avg Capacity,Non-Subway Station Count,Non-Subway Avg Capacity,Bike Utilization,Bike Only Flow,Bike PT Flow,Walk PT Flow,Avg Travel Time by Bike Only Mode,Avg Travel Time by Bike PT Mode,Avg Travel Time by Walk PT  Mode,Demand Satisfaction Rate,Primary Path Usage Rate
30000,6000,2,0.1,50,30000.0,3.7882207119522393,4,46.25,11,19.545454545454547,1.0,105.0,294.0,120.0,8.411938966902236,17.82743971155962,9.200302583018239,0.0865,1.0
