Budget,Total demand,K,Penalty coefficient,Capacity upperbound,Total Setup Cost,Avg Station Distance,Subway Station Count,Subway Avg Capacity,Non-Subway Station Count,Non-Subway Avg Capacity,Bike Utilization,Bike Only Flow,Bike PT Flow,Walk PT Flow,Avg Travel Time by Bike Only Mode,Avg Travel Time by Bike PT Mode,Avg Travel Time by Walk PT  Mode,Demand Satisfaction Rate,Primary Path Usage Rate
12000,6000,3,0.1,15,12000.0,3.0610302288359508,6,14.833333333333334,23,6.3478260869565215,3.0,247.0,426.0,120.0,7.275194355392165,15.757288142724294,9.200302583018235,0.13216666666666665,0.969735182849937
