Budget,Total demand,K,Penalty coefficient,Capacity upperbound,Total Setup Cost,Avg Station Distance,Subway Station Count,Subway Avg Capacity,Non-Subway Station Count,Non-Subway Avg Capacity,Bike Utilization,Bike Only Flow,Bike PT Flow,Walk PT Flow,Avg Travel Time by Bike Only Mode,Avg Travel Time by Bike PT Mode,Avg Travel Time by Walk PT  Mode,Demand Satisfaction Rate,Primary Path Usage Rate
10000,5000,3,0.1,10,10000.0,4.101928475914129,7,10.0,22,5.2272727272727275,2.994285714285714,181.0,341.0,93.0,7.489138421715582,16.12809711675676,9.18579182979576,0.123,0.9642276422764228
