Budget,Total demand,K,Penalty coefficient,Capacity upperbound,Total Setup Cost,Avg Station Distance,Subway Station Count,Subway Avg Capacity,Non-Subway Station Count,Non-Subway Avg Capacity,Bike Utilization,Bike Only Flow,Bike PT Flow,Walk PT Flow,Avg Travel Time by Bike Only Mode,Avg Travel Time by Bike PT Mode,Avg Travel Time by Walk PT  Mode,Demand Satisfaction Rate,Primary Path Usage Rate
10000,1000,2,0.1,50,10000.0,4.011346203170936,3,12.333333333333334,10,4.3,1.0,17.0,63.0,21.0,8.528196468175278,17.524494643735526,8.188299586319436,0.101,1.0
