Budget,Total demand,K,Penalty coefficient,Capacity upperbound,Total Setup Cost,Avg Station Distance,Subway Station Count,Subway Avg Capacity,Non-Subway Station Count,Non-Subway Avg Capacity,Bike Utilization,Bike Only Flow,Bike PT Flow,Walk PT Flow,Avg Travel Time by Bike Only Mode,Avg Travel Time by Bike PT Mode,Avg Travel Time by Walk PT  Mode,Demand Satisfaction Rate,Primary Path Usage Rate
12000,6000,4,0.1,50,12000.0,3.2996206490836246,4,25.25,22,6.5,3.0,202.0,490.0,120.0,7.749858476132809,16.37616411388885,9.200302583018235,0.13533333333333333,0.9630541871921182
